product_id,product_name,product_url
12387455,Nykd by Nykaa Everyday Cotton M-Frame Bounce Control Non-Padded Non-Wired Bra NYB101 Mauve,https://www.nykaafashion.com/nykd-by-nykaa-support-me-pretty-bra-mauve-nyb101/p/12387455
18866657,Shoetopia Comfortable Stylish Grey Ballerinas for Women,https://www.nykaafashion.com/shoetopia-comfortable-stylish-grey-ballerinas-for-women/p/18866657
18245210,LooknBook Art Hot Pink Georgette Floral Printed Pearl Lace Border Saree with Unstitched Blouse,https://www.nykaafashion.com/looknbook-art-hot-pink-georgette-floral-printed-pearl-lace-border-saree-with-unstitched/p/18245210
16492913,Gahan Yoke Embroidered & Sequenced Purple Kurta with Pant & Dupatta (Set of 3),https://www.nykaafashion.com/gahan-yoke-embroidered-sequenced-purple-kurta-with-pant-dupatta-set-of-3/p/16492913
16173594,AAREIN Maroon Tie-Up Neck Lace Top,https://www.nykaafashion.com/athena-maroon-tie-up-neck-lace-top/p/16173594
18107754,Rock Paper Scissors Black Solid Bootcut Gym Tights,https://www.nykaafashion.com/rock-paper-scissors-black-solid-bootcut-gym-tights/p/18107754
16732673,Gajra Gang Bonjour Baegum Ecru Georgette Embroidered Short Anarkali GGBBKS03 (Set of 3),https://www.nykaafashion.com/gajra-gang-bonjour-baegum-ecru-georgette-embroidered-short-anarkali-ggbbks03-set-of-3/p/16732673
8964882,Jewels Galaxy Gold Plated Contemporary Drop and Hoop Earrings Set of 5,https://www.nykaafashion.com/jewels-galaxy-gold-plated-contemporary-drop-and-hoop-earrings-set-of-5/p/8964882
18131211,MIZAZJAIPUR Cotton Floral Printed Round Neck Flared Kurta with Pant and Dupatta (Set of 3),https://www.nykaafashion.com/mizazjaipur-cotton-floral-printed-round-neck-flared-kurta-with-pant-and-dupatta-set-of-3/p/18131211
15452283,Baisacrafts Burgundy & Green Block Butti Print Kurta with Pant & Dupatta (Set of 3),https://www.nykaafashion.com/baisacrafts-burgundy-green-block-butti-print-kurta-with-pant-dupatta-set-of-3/p/15452283
5675156,Nykd by Nykaa Shaping Mesh Full brief panty-NYP207-Elderberry,https://www.nykaafashion.com/nykd-by-nykaa-full-brief/p/5675156
16347842,AAREIN Women Solid Half Sleeves Black Top,https://www.nykaafashion.com/athena-women-solid-half-sleeves-black-top/p/16347842
19118716,Cider Round Neckline Solid Ruched Top & Mesh Mid Rise Floral Knotted Maxi Skirt,https://www.nykaafashion.com/cider-round-neckline-solid-ruched-top-mesh-mid-rise-floral-knotted-maxi-skirt/p/19118716
17091070,Ganga Fashions Rugby Brown Tissue Silk Kurta & Sharara with Dupatta (Set of 3),https://www.nykaafashion.com/ganga-fashions-rugby-brown-tissue-silk-kurta-sharara-with-dupatta-set-of-3/p/17091070
16658465,JATRIQQ South-Style Green Kanchipuram Silk Lehenga & Unstitched Blouse with Dupatta,https://www.nykaafashion.com/jatriqq-south-style-green-kanchipuram-silk-lehenga-unstitched-blouse-with-dupatta/p/16658465
18884310,Hopscotch Girls Peach Solid Top and Shorts with Headband,https://www.nykaafashion.com/hopscotch-girls-peach-solid-top-and-shorts-with-headband/p/18884310
18705709,Cider Corduroy Sweetheart Floral Embroidery Long Sleeve Crop Top,https://www.nykaafashion.com/cider-corduroy-sweetheart-floral-embroidery-long-sleeve-crop-top/p/18705709
12307589,Aurelia White Floral Printed Kurta and Trouser (Set of 2),https://www.nykaafashion.com/aurelia-white-floral-printed-kurta-and-trouser-set-of-2/p/12307589
834734,Nykd by Nykaa Breathe Cotton Transparent Back Padded Non Wired T-Shirt Bra NYB007 Black,https://www.nykaafashion.com/breathe-cotton-padded-wireless-triangle-t-shirt-bra-3-4th-coverage-black-nyb003-1/p/834734
15119925,VAIRAGEE Red Soft Georgette Embroidery Saree and Soft Banglory Silk Unstitched Blouse,https://www.nykaafashion.com/vairagee-red-soft-georgette-embroidery-saree-and-soft-banglory-silk-unstitched-blouse/p/15119925
4676056,Nykd by Nykaa Breathe Cotton All Day Comfort Padded Non Wired T-Shirt Bra Nyb198 Dark Skin,https://www.nykaafashion.com/nykd-by-nykaa-breathe-cotton-padded-wireless-t-shirt-bra-3-4th-coverage-roebuck-nyb198/p/4676056
5815774,Campus Sutra Women Solid Stylish Casual Dresses,https://www.nykaafashion.com/campus-sutra-women-solid-stylish-casual-dresses/p/5815774
15902475,BLACK SCISSOR Olive Original Mirror and Zari Handwork Kurta with Pant and Dupatta (Set of 3),https://www.nykaafashion.com/black-scissor-olive-original-mirror-and-zari-handwork-kurta-with-pant-and-dupatta-set-of-3/p/15902475
19126544,Sareemall Women Paper Silk Grey Embellished Saree with Unstitched Blouse,https://www.nykaafashion.com/sareemall-women-paper-silk-grey-embellished-saree-with-unstitched-blouse/p/19126544
16477323,Rain & Rainbow Women Multi-Color Printed Pure Cotton Tunic with Printed Pant (Set of 2),https://www.nykaafashion.com/rain-rainbow-women-multi-color-printed-pure-cotton-tunic-with-printed-pant-set-of-2/p/16477323
15768452,The Souled Store Solid Brown Men Utility Shirt,https://www.nykaafashion.com/the-souled-store-solid-brown-men-utility-shirt/p/15768452
14090238,Heeposh White Dobby Weaved Embroidered Flared Kurta with Printed Dupatta (Set of 3),https://www.nykaafashion.com/heeposh-white-dobby-weaved-embroidered-flared-kurta-with-printed-dupatta-set-of-3/p/14090238
703517,Twenty Dresses by Nykaa Fashion Multi Color Floral Fit & Flare Maxi Dress,https://www.nykaafashion.com/twenty-dresses-by-nykaa-fashion-multi-color-flowers-on-my-tiers-maxi-dress/p/703517
18410202,Jockey U102 Women Super Combed Cotton Rich Relaxed Fit Wide Leg Pants - Black,https://www.nykaafashion.com/jockey-u102-womens-super-combed-cotton-rich-relaxed-fit-wide-leg-pants-black/p/18410202
13884021,Styli Women Dress Dark Blue,https://www.nykaafashion.com/styli-women-dress-dark-blue/p/13884021
3986899,Nykd by Nykaa Everyday Pretty Lace Bra - Sand NYB190,https://www.nykaafashion.com/nykd-by-nykaa-super-support-bra/p/3986899
18557142,Anjaneya Sarees Green Woven Designer Cotton Silk Kanjivaram Saree with Unstitched Blouse,https://www.nykaafashion.com/anjaneya-sarees-green-woven-designer-cotton-silk-kanjivaram-saree-with-unstitched/p/18557142
14020745,KOTTY Women's Regular High Rise Black Jeans,https://www.nykaafashion.com/kotty-women-s-regular-high-rise-black-jeans/p/14020745
12032287,Miss Chase Womens White Bootcut High Rise Regular Stretchable Denim Jeans,https://www.nykaafashion.com/miss-chase-women-white-bootcut-high-rise-clean-look-regular-length-stretchable-denim-jeans/p/12032287
13857529,SAY Blue Color Printed Women Pure Cotton Top & Pyjama Night Suit (Set of 2),https://www.nykaafashion.com/say-blue-color-printed-women-pure-cotton-top-pyjama-night-suit-set-of-2/p/13857529
18707677,Cider High Neck Solid Knotted Ruffle Hem Long Sleeve Mini Dress,https://www.nykaafashion.com/cider-high-neck-solid-knotted-ruffle-hem-long-sleeve-mini-dress/p/18707677
